row_id,cb_person_cred_hist_length,credit_score,loan_amnt,loan_int_rate,loan_intent,loan_percent_income,person_age,person_education,person_emp_exp,person_gender,person_home_ownership,person_income,previous_loan_defaults_on_file,loan_status
0871c296b77175d96d0fd35dda328452962dd95e5a38287cdeb426269a456fc7,16,569,3000,11.01,3,0.10000000000000001,38,3,12,1,3,29738,1,0
08743adf6da5a7a71d475e53993f7c98f57fbe31de013e6ef5c11e431dcc335a,4,525,7000,7.6600000000000001,2,0.080000000000000002,24,1,1,0,0,91232,1,0
0874a4ffe6dce74e7f969962b83ba07dbd9d394eeda134d1b95c8fc3c4b34764,8,660,5275,14.720000000000001,4,0.27000000000000002,29,3,8,1,3,19845,0,1
087558a021ae38625c5feb3b7debd0e6d1203b7c9fda76384d13e66c76ffd3d3,3,647,15000,11.83,0,0.20999999999999999,24,3,0,1,3,72904,0,0
0876d293171a061f3c55e90e33b22036e64284daa5725d6886d4f68c9e3e6705,2,654,15000,7.8799999999999999,1,0.14000000000000001,22,1,0,1,2,110346,1,0
0879bb54bc25cead5bc0fa65a5d4e01cf0b41828d167e1ef916d5b50e3b58a4f,5,681,11500,15.92,0,0.27000000000000002,27,1,6,0,3,42849,0,1
087be6a1869e24d0edd3d2b9720c5f13c1ddc4f7d75ca06de217143d2bdbd403,2,638,7200,11.01,0,0.10000000000000001,23,3,0,1,0,70786,0,0
087ccdbb8b904bab9a84f2ee14249a094bce668de150c1ac4ac2ea880c2b94f8,28,697,12000,16.77,4,0.14999999999999999,51,3,27,1,3,82385,0,0
087cf0cacebd25537b6b31cc1214ccb72afa4043bc9c8282244e6f7cf6b8f2f4,6,601,24000,11.01,0,0.19,28,3,7,0,0,127153,1,0
087e4deaccd415c23d6230461ea11ac8bd4f354f157de8842fd78b50bc3757a1,2,626,10000,5.4199999999999999,0,0.20999999999999999,22,0,0,1,0,47303,0,0
0883313887bbbfce13a9f76058395fb3a34c21fe2e64175f0b73040aebaa2758,3,662,3625,11.01,1,0.14999999999999999,23,0,0,0,0,24930,1,0
0883f9b2867f870173a1c36b9ac9f75b8a7bc1eaff11790d530e2eea5f0db375,3,652,10000,7.4900000000000002,1,0.29999999999999999,22,4,0,0,3,32965,0,1
08844b7300148d0aa866042a1b2d68d7ce7a3236faf84030525da5a4987f27aa,2,663,8000,14.35,5,0.059999999999999998,26,1,6,0,0,133084,1,0
08871f5a7553fce527a3ae4a7253dd76c4b262e8fb10e92dda292384a21bdb84,7,665,8000,12.529999999999999,3,0.22,32,3,12,1,3,37103,1,0
08891ce626334b38da726dfcdbc37afcf55313c003e34d551f363a9098a7229c,5,693,8000,9,0,0.20000000000000001,28,1,4,1,0,39385,1,0
088a0ba2d16d7a9cf18e535fd8664a4018fbd3a4fd11862df32c502bb5cf8b91,8,704,12000,12.99,3,0.17000000000000001,35,0,13,1,3,70871,0,0
088b11e831553ee9c611b9e33e4864949c1625acc5dec869d1af00d83f6f098a,13,620,7000,7.4900000000000002,4,0.17000000000000001,47,0,25,0,0,41671,1,0
088f2645385e992bacec4745c6e5c0b6d89853218d68cef27d63a274d1d39f53,7,629,4000,9.9900000000000002,1,0.080000000000000002,32,3,10,0,3,48889,1,0
0893e4fe32479150e2d4a471bcdc9b9b83639c784edc7ecea650727d327f0ca5,7,544,2400,10.65,2,0.029999999999999999,28,1,6,0,3,84705,1,0
089677cf56ef8e54484549a56a40f7905ce58993cdf5298b474017e087d6abd5,3,698,3600,10.65,3,0.040000000000000001,23,1,1,1,0,92232,1,0
0898765be206fea344fc68563d5fead9deb54b33f2c763634205b51eaf8a5ff0,13,600,2000,12.279999999999999,5,0.11,46,1,22,1,3,18822,1,0
089ad126402e2d7ced1caa9a28e598f815f4b22bc6f3abd00841d9ea00c9ab65,4,673,8000,15.35,4,0.33000000000000002,23,0,3,0,3,24038,0,1
089bc15d71edb57d5f82c09260bac7673ca5de56df0bdb837ee848214faa0e27,6,695,5000,16.449999999999999,4,0.070000000000000007,27,0,6,0,0,73286,1,0
089c9a953bc420a9aaa0884ea788dd451fc69369f77b8d9f0b63f142d54b75e6,4,639,2000,8,4,0.040000000000000001,24,3,2,1,3,53622,0,1
089d29ae8bb0130ddc477683bbc0c35e9cd8af77b0f0a0abbb9f9d42a81dd24b,4,598,5685,14.67,3,0.080000000000000002,24,4,0,1,3,75506,0,1
089dd0ddeaa2f09d895e9c2b0af088fcb45c792601e9b60065a076222bf42d53,2,625,10000,13.789999999999999,1,0.23999999999999999,25,1,4,1,3,41971,0,1
089de8e9402634704d9d0274485f66b24b38d3de29fa220cc66ffe62d59e1a71,2,667,8400,11.01,2,0.10000000000000001,24,0,3,1,3,80056,1,0
08a294f082a4536e7ca4184ea7fcecb1bf735cb5671f0a340ca8ddae91e51541,3,673,16000,10.77,5,0.17999999999999999,26,3,2,0,2,87355,1,0
08a35fbecda2dba9e25044d4bc5f51c2fb48d1249204ff461654a12ae0ffa018,3,643,24153,8.8900000000000006,1,0.20999999999999999,26,1,0,0,3,115422,0,0
08aa97aafa54fe3c1b4b4509d0ba373110bb9dfdc0f892faa2afd4a9ca8f9d14,3,626,14724,14.859999999999999,1,0.23000000000000001,22,1,0,1,3,63319,0,1
08adc10169eb28dd2d8f8648759452d959cb8ba5a3cd00b14f57d4000202da8f,4,600,10000,16.870000000000001,0,0.19,24,3,1,1,3,52832,0,1
08b17fe64e91dce3077ac10dc79d0a1331492eaa9faa4daff358bd9dbc095d50,4,678,20000,14.99,2,0.25,27,4,6,0,0,79144,0,0
08b2c166d0f4375cc46f79610d7bffa8b037afeec3bda46f5372ba7ca2ebe504,4,483,10000,10.359999999999999,1,0.14000000000000001,25,3,4,1,0,73105,1,0
08b3b957822b1be20645f75bd169fd1ab124c891853eb941128b184a149134b7,12,708,10500,6.9900000000000002,5,0.12,42,1,18,1,0,84839,1,0
08b52bcc76ece0a26b1d1063f343a1cf5669c981d309414d8b2f11e78ec1572e,4,666,16000,6.9900000000000002,4,0.11,24,0,2,0,0,145335,1,0
08b602c3d6c88ed6be22ffdd49d2136eb5ff5e5a9a4aa283c995382fbff4d817,2,659,12000,12.99,1,0.11,26,1,2,0,3,104483,1,0
08b77ecc950a0221c6cea7e69adb0f6f4d39168eec470d2aa6359d25f9c7f18d,7,609,5000,10.99,1,0.16,27,3,1,1,2,30770,1,0
08b7ec4546ef3893ae2749ebabff6e69a6b8dc90db0ddfaa0c78dc15c068da4c,7,610,10000,5.79,3,0.11,27,1,3,0,0,90930,1,0
08b824a129f4b10a7618e4d4ed56e2f9bb981c62bd3034d4510685b3c7c3f54d,4,671,1500,13.98,2,0.02,26,0,5,0,3,65987,0,0
08bda38c6db5ec6cd177f382d7200228efaa806c7f177b6ce2e721d19b666ecc,8,589,11000,11.140000000000001,2,0.089999999999999997,33,1,12,1,0,124084,1,0
08c46c267b6c8d6343702a34da8e5122433ad0ec0150eb89e0da7c778eb53748,2,543,25297,18.43,1,0.42999999999999999,26,1,2,0,3,58333,0,1
08c48f5101347ee570319ffa686b33a20883a72768c92122756f252e1bf5b688,2,681,25000,14.09,3,0.28999999999999998,25,3,3,1,0,86581,0,1
08c8e35d613be9aa39d9a9961b0c7f518f5f61685633a86d77a403ede86a2009,4,681,14000,9.6500000000000004,5,0.080000000000000002,28,0,3,0,0,180753,1,0
08c961ab82b3d54db3f5191afbd9aa5c0e806abdebe77ea6129ed8a6f5d29e87,7,579,6000,10.74,4,0.14999999999999999,33,0,9,1,0,39305,0,0
08c9902a05b5f068a865edad8f0883cbd34a77ee4fe3680c01646b0378be4506,15,660,3500,7.8799999999999999,2,0.059999999999999998,37,0,14,0,0,58599,0,0
08c9b4dc168c9180c12bfbb7893c81b282531d0d63a1ecbe0bd17495c95fd547,23,765,7000,7.4900000000000002,4,0.11,61,2,39,0,0,64516,1,0
08d0a30fe5598941b3febbc6d9368ebb445f4a02be5e5796f07025d242488c86,5,677,15000,12.25,2,0.12,27,4,8,1,0,123390,0,0
08d20c32e672a969d213238564537761d3db1405ffd06876cfda625274e148c4,5,692,2000,8,3,0.02,27,4,6,0,0,121053,0,0
08d31da708f397c2cffd379950bcac89d70386a78aceb02f2d4bdaf6ee1e84fd,4,477,8000,5.4199999999999999,4,0.28999999999999998,24,1,0,1,0,27730,1,0
08d52de3d5624a19f5086be60e52619b3264f59a9db0d191772addc265401089,2,667,9000,11.01,1,0.11,22,1,0,1,3,84984,0,0
08d60f980635af32ac1e5fc15d273b48b49ae876637226bf82cb74bffb72b3d8,9,686,20000,11.01,3,0.17999999999999999,27,1,7,0,0,111021,0,1
08d681a1e778c8c9662b223738889477e9d503735ca8e0194146c10cc0dd9e5d,4,639,6000,7.5099999999999998,5,0.14000000000000001,22,3,0,1,3,44223,0,0
08d6afd772272669ce48393d2654f1c707823933d1d0d272996ebf151765cfd3,10,561,6000,13.06,3,0.11,28,3,6,1,0,53745,1,0
08d7d614e0c1afec01df5e393725ce3a098d334e5bd20a9c20cd91f09feb639f,3,662,1977,9.7699999999999996,4,0.02,23,1,1,1,0,105364,1,0
08d8efdb7983e6b416ab8ac15e82b3dfadd7c47129bc6c56646f768357264392,10,697,1500,12.859999999999999,4,0.040000000000000001,29,4,8,0,3,36849,0,1
08d8fbd8dd2a58cfbb87118615fc24383b15111219ce1ce3f9c4a9474de914b8,3,597,10000,11.1,1,0.17999999999999999,23,3,0,1,3,55181,1,0
08da4bc4c4b782f15b9eb449981b3c03793dba6098129adf66c22e4de6569d87,9,591,20000,9.9600000000000009,2,0.22,28,0,1,1,3,89783,1,0
08de254dad8f6ded542262b20c721ea14d2b722d87508943566e3c7e5cde6de3,4,619,12600,11.99,3,0.34000000000000002,22,0,0,1,3,37047,0,1
08e12b904cda83ed2e8d0a2adf25bf7dff14d7f1d9a6eb0de875cedebea050e6,7,643,3600,7.5099999999999998,1,0.050000000000000003,31,3,6,1,3,67077,0,0
08e1aeb5efc7bbf2149f2b15d785ae2c0c4ef707daa3ba46d34675fd9ba97e74,3,664,4000,10.99,2,0.26000000000000001,21,4,0,0,3,15371,0,1
08e42e8dec69592571ccd2765e7730a376730d8b6ee8b3f1a74b4d3832c78062,15,624,7200,10,0,0.089999999999999997,37,3,14,0,3,80838,1,0
08e4e49b43e0f00ea2e50415518a66381021a2c1b5355658f6970c19ed7512d5,9,649,10000,13.550000000000001,4,0.059999999999999998,30,1,10,1,3,179061,1,0
08e76faa3f0eafb82847f8a5a83628dda2d5ff6138f6ec6b03515cb8b7285300,3,672,18000,14.42,1,0.20999999999999999,22,3,3,1,0,85240,1,0
08e7b866fa934a463e14ad077ebb3033eb7153b5a7fb3f1adc8413b4b5452615,17,713,9250,5.79,3,0.13,43,0,22,0,0,72986,0,0
08eb73e864388de9984c599311a6bc46814a012c814f4aec756b46d21b145f36,3,600,2400,9.3200000000000003,1,0.040000000000000001,26,4,1,0,3,65991,0,0
08ed22b3cfb4f9ebb37476ae2cd748e1fafc0cfbe32b9a3b9a23e3852d3c862b,4,577,4800,11.359999999999999,1,0.080000000000000002,23,0,4,1,3,59480,0,0
08f0e438d142a020b567393187d474de188b91e13aae6427aad4859cbe3fbd47,4,692,6618,11.390000000000001,1,0.080000000000000002,25,1,4,0,3,80379,1,0
08f47b1fc9fd8b56b4394998bbba5a83576877aad253f2b36dadd567a7c76846,4,658,20000,11.01,0,0.22,25,3,0,1,3,91179,1,0
08f6ccf11018792bb71198c1fae061f9527beb169007f05709368b2bc8b5d8e6,2,635,4000,15.58,3,0.12,21,1,0,0,3,33569,0,1
08f72c02188fb0e7e97763020842626438648f11c3e2249f28c4f39a91c11083,2,674,17600,12.99,3,0.23999999999999999,25,4,3,1,3,71926,1,0
08f7ee954a57817ee71b3ff765273b0b9c44d98500dab64d0422640b1cf14449,9,637,21000,14.26,3,0.10000000000000001,33,3,10,1,2,205028,1,0
08f9753cc2271ba92a23ae8798d4b06d9ab79efd13566034627956e878a27a69,9,651,6000,5.4199999999999999,5,0.11,28,1,6,0,0,55136,1,0
09010e7796ea16521c2e739585c0ca14b8c586659a4e59d07305e4032c6500f3,4,516,1000,7.4000000000000004,3,0.01,25,0,0,0,0,129716,1,0
0907df8fbae9af558a68ac7507ebaecc8b1ae44cd7766825bb882e85dbb38f54,4,492,3000,7.5099999999999998,3,0.050000000000000003,21,0,1,0,2,64290,1,0
090bff65080008438edc27c45668c28f7e9329a6f27267818f32e9f33b0963b9,4,549,15000,11.359999999999999,1,0.25,23,4,1,1,3,59541,0,1
090e332e1c76d7c981245b51b8376ee564cd5bf7be6a4040508ee4d7588bbe3c,5,612,7750,14.220000000000001,3,0.20000000000000001,28,3,5,1,3,39161,0,0
090e66738d28601e7bdfe50b003ed89498ad0f9e61a716c40d1e5f2f513fa75e,3,608,2400,5.4199999999999999,1,0.050000000000000003,25,0,0,0,3,48647,1,0
091084729f84751732e5bb31491913b604c2d1a95e13352e107698e444778df7,7,653,10000,7.4900000000000002,5,0.14000000000000001,29,3,6,0,0,71501,0,0
0910e8cc914f3b20b6975456c4354c55a55bb4234b5cf2a5ede7c8e6f4b06075,2,600,6000,5.79,4,0.11,23,1,3,1,0,55003,1,0
0912b3bbad35e73b1026a225b043257a048d78b9433067fe956ed076ab097728,10,596,4800,12.99,3,0.070000000000000007,31,3,6,1,3,65810,1,0
091441d892241f3978bc747d49dce72a0c4055a44a566b27ff81aa52ead85205,2,645,19800,15.57,4,0.22,22,3,1,0,0,91028,1,0
091480111262e94cd56f7d329f34fbecb7d68ed99ae04a3ef1bc4a79833fce84,4,655,8000,15.31,4,0.12,22,0,4,0,3,66792,0,1
09156c99de2e086d8ae7026bbb539b4edc63adeae3994225e337438d8f8eddb7,3,700,6000,10.369999999999999,1,0.12,24,4,2,1,0,50241,1,0
0915bda5e842d8f5650f4b985afd6adb98abef50b17976c5bdcb3d7855a562a4,3,636,20000,10.99,4,0.19,24,3,4,0,0,104183,0,1
09183fd2fc8dc5e64dd9113864c71c43ca36269f10739b93ca5227774b36668e,4,598,10000,11.01,3,0.19,23,1,0,1,3,51415,0,0
091b7b7f8962e8fc2f79b44029b84c48a130442978873548d2b56bb9e9c0082d,10,670,3000,10.67,2,0.040000000000000001,32,1,10,1,3,81385,0,0
091d2a176635d0470692f637db82d6ede7b732f465c11fada3d11e98244a8604,4,658,4200,15.199999999999999,4,0.14999999999999999,22,4,1,1,3,27932,0,1
091ecf57c61aa0a51d3fbf6eb9d985f857cde980ae78ef00dbbfa12feb10fc94,3,602,16000,15.85,2,0.14999999999999999,25,1,3,1,0,104233,1,0
0920e36944829884b9005dd217053c3f7d26c299a5250c9d8798336e70d4cf5b,2,619,18000,7.8799999999999999,5,0.40999999999999998,23,3,0,0,2,44116,1,0
0922815dc1e77a83029ddd696635ddfd76a071f9cdc6e9c514cb7f955ec4fdbd,7,520,15000,11.01,3,0.10000000000000001,27,4,4,0,3,156680,1,0
09231f106d00466e76751b3de0234cc03bb2242f55f58507ff075fdb38a04af8,4,570,10000,7.5099999999999998,5,0.20000000000000001,21,3,0,0,3,48864,1,0
092331b416e3c22d40433d04991055b1b71244d73957bf0b237d76af74ba24cc,5,644,4000,10.58,5,0.070000000000000007,27,3,4,0,3,59750,0,0
0923d8b3fecc2bb1f4061bafd36b9d5d4c5e035cdb2a1845ea681cdbfbdf8cc3,2,694,12000,12.69,3,0.12,24,4,4,0,3,97178,1,0
09243828cc62e5097bf4e98720673932fc120d656377eed66627c03fcd9bb17d,4,523,5000,10.99,1,0.16,23,1,1,1,3,30724,1,0
092526490c5199238ad56d684c609f41e2919bf44952dd82d8c5179d19060e2d,2,627,3600,11.890000000000001,1,0.059999999999999998,26,4,3,1,0,63092,1,0
092761f6dd91b1da12f840cd1dc341b0ce16c1b7e6eb8e3871e05ac5fb040a63,3,669,14000,5.9199999999999999,5,0.16,24,0,3,1,0,85279,1,0
092ce9d3dd66b3db9c7b1b4ee9de567d36aff3c06064afa2b1d5fa401e8fb0a1,5,624,11000,11.49,5,0.13,28,3,5,0,3,82804,1,0
092ddee5041c02d60ef61a1c60ef808d9cd9cf1860d426c3e09eeeaf7a8cde0b,4,642,8000,7.4900000000000002,3,0.12,23,0,0,0,0,67043,0,0
092ff3e8eb0cbeb7475ca6548c0dbd28944cd8222a5b1b1b58fe6e685ba3caa2,12,654,2000,11.140000000000001,1,0.059999999999999998,34,0,11,1,3,32829,1,0
0930ef97b82285596309e75483cc796b4a135f27eb8d6e001e5e9fd15898e907,6,619,5300,8.9000000000000004,5,0.12,32,1,8,0,3,44548,1,0
093182160056a55dc0d47954781f679239433f96c3f5fd1c7311f3f788baae30,4,592,20000,14.85,3,0.26000000000000001,24,3,1,0,3,75941,0,1
0931cf3992fe8f638c3cec161035c8a73791d50316e5351b370ddc3b98708ef4,9,569,5000,14.24,3,0.040000000000000001,32,1,9,0,0,127031,1,0
09333979ddc38e33523acf30ed0b6c8a27360a53447ef5e05390c411811c6b83,8,654,6000,11.49,4,0.11,29,1,9,1,0,56043,0,0
0937625691d04bfc49c5a26a9dd63899fde90e3d64fd743cd727e24098cd1398,2,611,25000,14.109999999999999,0,0.20000000000000001,23,1,0,1,0,126695,0,1
0938f68daa0221a97c4efc7a500161a0aee453c2b574a513cc74b93f3074feb0,9,669,4000,9.1799999999999997,1,0.059999999999999998,27,1,2,0,3,67171,0,0
093940246007fe79ef87c35c6b29266c878bc994c76ad245ed99e7f930ec3101,6,634,3200,11.01,1,0.050000000000000003,35,1,12,0,0,68619,1,0
093b9e4570547a41f32bfc854eb919efd521c12d192e4ec30ff9eeca695bdb5d,4,521,8000,15.99,4,0.089999999999999997,22,3,1,0,0,91119,0,1
093ea598190f7784cd8374039fdf44f26f406b428e9471293ec2ead57cf53c38,8,688,3000,11.49,4,0.12,30,1,7,0,3,25113,0,1
093f104b3c80fcb5ad2c96651d3a7b04ccc8611e87e6e1899b8c1b4d97ef9d65,3,664,6075,5.9900000000000002,3,0.13,24,0,2,1,0,45381,1,0
094468baa74d16bfa1bdecd0784fb6181c2c1f400a2e732afd90b80c019edbf3,7,660,25000,18.620000000000001,1,0.28999999999999998,28,3,4,1,0,86257,1,0
0944bcaaf2caf2e96330e776860ce38a574cb0061781fd07e6f0f726cfc254ad,15,609,12000,11.99,5,0.089999999999999997,36,3,13,1,2,128226,1,0
0946479c0596b22b190258a0b5a4e51ff4e99735d107214675c1f5ccde3f09e7,4,613,17000,6.9100000000000001,0,0.25,25,3,7,1,0,66719,1,0
09483b7ab523d8e772dced1851933ffe86f2c2de0eda395815e3190dce222df8,15,704,5000,7.1399999999999997,1,0.20000000000000001,43,0,19,0,2,25238,0,0
094a64ecfc185073cd0ad304c66326831f2b4769df9c60896ee8bcabb5f6cf2d,11,622,1500,10.56,1,0.02,33,1,8,1,0,66782,1,0
094d4fec66a5484f662e7a1ad0480a7bd05fb85475f782279c179dba871f839a,10,595,2371,9.7200000000000006,1,0.029999999999999999,29,0,5,1,3,93201,0,0
094edbd8a0aeb772ccd4bde37a7af8fe6100c65daeb94180bc734b6069e1a956,5,693,4000,14.27,0,0.040000000000000001,35,4,16,1,0,91085,1,0
094f30cc081bea010e660c26d51f06667f55b7a58ebd987e75a82550bf065bcd,2,640,15000,10.74,3,0.26000000000000001,24,1,5,0,0,57614,1,0
09558b2c5a147c6a9bca9cd338e85b0a826cee8b8b6a37105eaef6db4d64913c,3,651,16013,6.6100000000000003,5,0.14000000000000001,24,0,0,1,3,117052,1,0
09570e8075014abd4b318772a40f92aa362b1036c0b66bb072ff8a56ba094bee,3,628,15740,16.030000000000001,3,0.14000000000000001,24,0,0,0,0,111138,0,1
0958c12320e1bb8d08e6b39cf9368382dea2be0a87e4ce4415227ce46a72e776,4,688,8500,10.56,5,0.14999999999999999,25,4,5,0,3,57554,1,0
095d4f25f5917e915db5da493d8a21ebe69c0650e3e434b4e2d2921707451006,9,604,15000,12.73,2,0.16,28,1,2,1,3,92289,0,0
095db3c77da1d03d6552703f4a8c3e029ace94f64a1266b208b8abb26a52e9e9,9,610,3100,7.0499999999999998,4,0.029999999999999999,28,1,6,0,0,96811,1,0
096072a365e87e61ebf045428f57f2b76073276e1ee7d771c656d6034fd82c7f,4,668,9250,12.529999999999999,1,0.11,25,0,2,0,0,87024,1,0
0961533af5846163649859bf438c754d7657f62d041f6619b178e63fc55f4ccd,7,657,6000,15.210000000000001,5,0.13,28,4,4,1,0,44549,1,0
0965a9cf4f44e4b725c94f008008ff097cfdffc2df81a7cf9923778a1029b4a7,2,609,6000,10.25,5,0.17000000000000001,22,4,0,1,3,35770,0,0
0965c4066dfcaa4e4b1bc6a36de8608528f9ae3ef182e6cdc52f92d113392d24,8,645,6500,12.42,2,0.059999999999999998,28,3,4,1,0,118091,0,0
09667c8f89a62f0e0c9f1e8004657c7c7bacf88db93db7ce0fb4325019637ddf,2,676,5175,12.529999999999999,0,0.20000000000000001,25,1,5,0,3,26089,0,1
09684b3376c7408698dfea624cd81ea992d29bb524c5d8f71580d5d7fc3bed27,5,578,20000,10.25,1,0.25,35,0,11,1,0,79004,1,0
0969ccf787987f04269f5a1f8f38788db05435c05007e0fda45e14afc4f382e1,12,662,15000,10.960000000000001,4,0.31,37,1,12,1,3,47699,0,1
096a4d493e2d9d44962059412152da97f47380706599b63e399931c5332ad65c,2,660,10250,7.29,2,0.14999999999999999,26,0,7,0,3,66957,1,0
096e35988d2aa4bb7c73ecac3d0d5b76ac1d298074e6aff9e250c4385981b583,16,581,20000,10.33,2,0.25,37,4,14,1,3,79206,0,1
09745d60fc93526bf54bfa4fd0a43112bd465ccf7ca32bce98d5035ece9268f5,3,653,15000,15.960000000000001,5,0.20999999999999999,23,0,0,1,0,72868,1,0
0974cb86d46d27fa2b0269177a2675a94ca2362ec0673a940bf37ed94930b1e7,9,697,7200,12.69,4,0.13,32,1,12,0,0,55089,1,0
09764d69fe99eaf8c50e63116ef9eab6d610b3fba6bb4bdc763ca5537e09553a,3,625,4200,6.6200000000000001,2,0.050000000000000003,26,3,3,1,3,83841,1,0
0978da7837582c818c94ab10445ec6fe7c036b1b1d4484dfa9cc7b9d87ab4354,3,587,10000,6.9100000000000001,3,0.28999999999999998,24,0,2,0,3,34764,0,1
097a1c951f8e088bb7784db0643e0d78a2e9003d7bc6539a9885e74d7fc9b493,6,662,22000,16.629999999999999,3,0.29999999999999999,31,3,11,1,0,72756,0,1
097c659038f1d765e3d13d237567728a56b59a7195621a14c1f44a002b509fb4,9,569,3000,14.35,0,0.11,35,4,12,0,3,27044,1,0
097fa2a92c0736c966a9aaedfe0d92b61fe8e9cd2e1eb11a941e6655462bbe6b,2,650,3000,6.7599999999999998,3,0.040000000000000001,26,1,2,1,0,66967,0,0
0982ea1a85817be25154064b571996daa9619a552d5e1155ad3d8030893c2d8b,8,699,20686,17.91,2,0.12,31,0,10,0,0,166489,0,1
09850d3229d4f25df04e7b3b48f764efdbc086b965930bb65f8db1f9a4aaac26,7,705,5000,11.02,5,0.040000000000000001,30,1,11,0,0,111285,1,0
098547ae4c361b2311a75d4be803020276434298e2062b0d02f854972b3ad1ea,4,715,6000,12.68,1,0.11,22,1,0,0,0,55743,0,0
0985b282ecef84c946e13ace2107506ac45217c80a7553571b954a52b29f6be9,10,563,15000,13.85,3,0.089999999999999997,31,1,5,1,0,163002,1,0
0985ffd033580cc56edeee28310f54d3d59143aaf459710616ebd733845600bc,10,546,9000,5.9199999999999999,1,0.089999999999999997,33,3,10,0,3,101967,0,0
098c9291f866d354fedeebe2cc682d3d58d3ae181761aacd95387e4649d06dde,4,696,6000,9.25,0,0.17999999999999999,25,1,1,1,3,32972,0,0
098d98b1516d2a5522b7eca5eefda675b3748ec41ad879b64f8876b07a59fbae,3,554,7500,9.0199999999999996,5,0.14999999999999999,23,1,0,1,0,49026,1,0
098d9a7e9aadd4729cf93da474f5df62c01e78da5dd1ba5bd3d6b99e20157c26,8,612,8400,6.6200000000000001,3,0.080000000000000002,32,1,8,0,0,104068,1,0
09909a97d911257c36c1641a0ce0cd3ec0bd3a4e42a15d05ecf46b62069143a4,3,560,5500,7.8799999999999999,0,0.070000000000000007,23,4,1,0,0,79116,1,0
099279711e264b6c399bd4bac57cf9511ee81d9cfc9b702016182755154cbd71,2,672,7000,8,5,0.17000000000000001,26,0,6,0,3,41547,0,0
09935c6a1b363497eaba550fd61642bfbaaafeeb10035e8becc191d777b5e65a,7,561,10000,7.29,2,0.11,32,1,10,0,3,90582,1,0
0993aa2d05b095684513560031bc2272fafba1f2b90dec8f05299224f5bb286f,15,613,18000,11.83,3,0.37,43,0,19,1,0,48824,1,0
0994bb1838a6ecc7c82d63862b1fb840cd7e16a3b05b4d566f5755f3379d3471,2,641,12000,11.01,5,0.12,25,0,2,1,2,98078,0,0
099c198c32500b58cdca64f78833338c86b12d17ff6a4f029c573e1c8fd8921c,3,565,5000,9.0199999999999996,1,0.14000000000000001,23,3,1,1,3,36968,0,1
09a0f89ed11e0dccb3f31dff9e974aef888a07a2a77850f40a148bb63891370e,4,643,12000,6.9199999999999999,1,0.13,24,0,2,1,0,91198,1,0
09a4ff41b799458671564fe8f3eac15f8937ed14dc54244ecaf6455840bef1b7,4,610,3288,6.79,5,0.029999999999999999,27,0,5,1,0,99690,0,0
09a97bb2a5328a691b6e5d34eed33dbc63c3e7e4d6d1127f95742cc6336d14b0,3,617,2400,8.9000000000000004,0,0.050000000000000003,23,1,5,0,3,49113,1,0
09abaa31ba1becfff804b85424ecae4948a43af9b892f829e4476d59402baf88,6,671,18000,13.74,5,0.14999999999999999,29,4,6,1,3,120618,1,0
09af4a362122aa59ee2d629af6726e3f395776082c3ffb1d5347036cba56ad93,4,569,25000,11.859999999999999,1,0.28999999999999998,24,3,3,0,3,84871,0,1
09b593689980c31aefc61bd5c22dfa69382bb0b6a66952850bb5d8f5774d21fd,2,661,7077,9.9600000000000009,5,0.26000000000000001,22,1,0,1,2,27324,0,0
09b5e72a475efd41aeb7e5d6d4705ff2d22ba842f013352a412c80b64925d253,16,683,1500,15.960000000000001,4,0.01,42,1,18,1,0,117375,1,0
09b878b14fdc1574161c3557a3e149aa52c73b002a69ca8abfc64688329ac25c,6,698,6250,12.359999999999999,4,0.10000000000000001,31,3,6,1,0,61183,0,0
09bff429bb38cf8831df0c025669e40efe935c6831b1d985888c9a013503ed03,4,698,10000,9.6300000000000008,3,0.27000000000000002,22,3,0,0,3,37337,0,1
09c17027f02b5dbc62a5a807593213607fc9ef7a9239d40dca741739077cd1fb,9,635,4000,10.99,5,0.029999999999999999,33,1,10,1,0,118296,1,0
09c1e2495cede14e06214c4be9b178f31425f52ea636db51065c55df7e235f65,5,616,20400,17.739999999999998,0,0.33000000000000002,28,0,3,0,2,62277,0,1
09c3c773a45070c105c2c87471c744b74e091472bc09fcf34a0614a74888a607,5,723,10000,18.390000000000001,1,0.050000000000000003,33,1,12,1,0,197192,0,1
09c9b01e7cf6cfca9b2312dd589bc59f14151c8fac25ce3409d70f68e60d2e0b,3,667,8000,7.0700000000000003,2,0.16,24,0,0,1,2,51367,0,0
09cddb53e98f83360dbef88f69655c0449a03423f664acddfe5777733ee78288,3,582,12000,13.57,1,0.10000000000000001,23,1,2,1,3,121099,0,0
09cf3644a6ebbd5c9f0bf5c0b31eb677c894193bf3129539d8c2429b65a6fffc,2,649,20000,16,1,0.48999999999999999,23,3,0,0,3,40632,0,1
09d186eeca8f2941429061e9b0e5e97cdb3ca3c16b56d7d0205710f225a5bcfa,2,669,10000,11.01,1,0.11,23,1,1,1,0,89757,0,0
09d45cc491b708ebf30ba297a1559e0a5e7e174db051bc43ab1fa4bab77f7434,3,556,15000,14.050000000000001,5,0.20999999999999999,23,0,0,0,3,72846,1,0
09d601903d690b33c05883fa10e6f8acafe7cb14a908022d782235f78314d2d2,6,653,15000,9.5700000000000003,4,0.25,28,0,7,0,3,61034,1,0
